SentenceA,SentenceB,Sample,A_B_neut,A_B_cont,A_B_ent,A_B_Label,B_A_neut,B_A_cont,B_A_ent,B_A_Label,Type
The hotel is clean and the rooms in this hotel are quite dated.,One has to climb up the stairs to use the restroom which is on the outside of the hotel.,40,0.9077528715133667,0.09056412428617477,0.0016829846426844597,neutral,0.8342744708061218,0.16368721425533295,0.0020383584778755903,neutral,gen
The hotel is clean and the rooms in this hotel are quite dated.,The food here at the hotel is really blunt and a bit on the expensive side.,40,0.9402886033058167,0.057192862033843994,0.0025185139384120703,neutral,0.679060697555542,0.3148760497570038,0.006063216831535101,neutral,gen
The hotel is clean and the rooms in this hotel are quite dated.,The Swimming pool could do with being better attended when people are there.,40,0.7947410941123962,0.2018452137708664,0.003413670463487506,neutral,0.0897076278924942,0.9072548151016235,0.003037429181858897,contradiction,gen
The aircon in the rooms was quite cold and the key wasn't plugged into the power system.,The hotel has an old-world charm and is really well-placed in the business centre of Singapore.,40,0.8726204633712769,0.12521451711654663,0.0021650365088135004,neutral,0.9255797266960144,0.07225773483514786,0.0021625037770718336,neutral,gen
The aircon in the rooms was quite cold and the key wasn't plugged into the power system.,It is one of the few hotels right in the financial district and is an excellent base to start off your day.,40,0.9910323023796082,0.00823652371764183,0.0007311048684641719,neutral,0.7863734364509583,0.20886561274528503,0.0047609698958694935,neutral,gen
The aircon in the rooms was quite cold and the key wasn't plugged into the power system.,The rooms are really big compared to other suites in Singapore.,40,0.949636697769165,0.049121156334877014,0.0012422024738043547,neutral,0.7094411253929138,0.28775128722190857,0.002807584125548601,neutral,gen
The aircon in the rooms was quite cold and the key wasn't plugged into the power system.,One has to climb up the stairs to use the restroom which is on the outside of the hotel.,40,0.5399060845375061,0.4566458463668823,0.0034480527974665165,neutral,0.9004548788070679,0.09407167881727219,0.0054734256118535995,neutral,gen
The aircon in the rooms was quite cold and the key wasn't plugged into the power system.,The food here at the hotel is really blunt and a bit on the expensive side.,40,0.9298911094665527,0.06528443098068237,0.004824459552764893,neutral,0.1989756077528,0.7865479588508606,0.014476511627435684,contradiction,gen
The aircon in the rooms was quite cold and the key wasn't plugged into the power system.,The Swimming pool could do with being better attended when people are there.,40,0.872028112411499,0.05461359769105911,0.07335826754570007,neutral,0.663533091545105,0.24816112220287323,0.0883057713508606,neutral,gen
The staff at this hotel were very friendly and offered great eatery suggestions.,The hotel has an old-world charm and is really well-placed in the business centre of Singapore.,40,0.997605562210083,0.000678068317938596,0.0017163524171337485,neutral,0.9974933862686157,0.0012266235426068306,0.0012799941468983889,neutral,gen
The staff at this hotel were very friendly and offered great eatery suggestions.,It is one of the few hotels right in the financial district and is an excellent base to start off your day.,40,0.9975311160087585,0.0010696201352402568,0.0013993047177791595,neutral,0.997516393661499,0.0010380534222349524,0.0014456033241003752,neutral,gen
The staff at this hotel were very friendly and offered great eatery suggestions.,The rooms are really big compared to other suites in Singapore.,40,0.9975111484527588,0.0013640043325722218,0.0011247923830524087,neutral,0.9977626800537109,0.0012585411313921213,0.0009787945309653878,neutral,gen
The staff at this hotel were very friendly and offered great eatery suggestions.,One has to climb up the stairs to use the restroom which is on the outside of the hotel.,40,0.41850101947784424,0.5779885649681091,0.003510421607643366,contradiction,0.9954090714454651,0.003944271244108677,0.0006466775084845722,neutral,gen
The staff at this hotel were very friendly and offered great eatery suggestions.,The food here at the hotel is really blunt and a bit on the expensive side.,40,0.5943233370780945,0.4029008150100708,0.0027758502401411533,neutral,0.914253830909729,0.08467379957437515,0.001072340877726674,neutral,gen
The staff at this hotel were very friendly and offered great eatery suggestions.,The Swimming pool could do with being better attended when people are there.,40,0.8160454630851746,0.18110337853431702,0.002851133467629552,neutral,0.19304169714450836,0.8055923581123352,0.0013659693067893386,contradiction,gen
The only problem is the strip of marble on the floor separating the main room with the bathroom was quite high and is a killer on the toes if not careful!,The hotel has an old-world charm and is really well-placed in the business centre of Singapore.,40,0.8022483587265015,0.19509881734848022,0.0026528507005423307,neutral,0.99488765001297,0.004418396390974522,0.0006939257145859301,neutral,gen
The only problem is the strip of marble on the floor separating the main room with the bathroom was quite high and is a killer on the toes if not careful!,It is one of the few hotels right in the financial district and is an excellent base to start off your day.,40,0.826433539390564,0.17203952372074127,0.0015268934657797217,neutral,0.9943138360977173,0.0049753375351428986,0.0007108774734660983,neutral,gen
The only problem is the strip of marble on the floor separating the main room with the bathroom was quite high and is a killer on the toes if not careful!,The rooms are really big compared to other suites in Singapore.,40,0.9909105896949768,0.008194147609174252,0.0008952236967161298,neutral,0.9952219128608704,0.004134512972086668,0.000643635808955878,neutral,gen
The only problem is the strip of marble on the floor separating the main room with the bathroom was quite high and is a killer on the toes if not careful!,One has to climb up the stairs to use the restroom which is on the outside of the hotel.,40,0.1746121495962143,0.8231377005577087,0.00225010234862566,contradiction,0.9972413778305054,0.0019694468937814236,0.0007891322020441294,neutral,gen
The only problem is the strip of marble on the floor separating the main room with the bathroom was quite high and is a killer on the toes if not careful!,The food here at the hotel is really blunt and a bit on the expensive side.,40,0.8337579369544983,0.15882575511932373,0.007416317705065012,neutral,0.7720238566398621,0.22556588053703308,0.002410263055935502,neutral,gen
The only problem is the strip of marble on the floor separating the main room with the bathroom was quite high and is a killer on the toes if not careful!,The Swimming pool could do with being better attended when people are there.,40,0.882024347782135,0.016831383109092712,0.10114426165819168,neutral,0.9045420289039612,0.09329081326723099,0.0021671555005013943,neutral,gen
This hotel is perfectly situated for a stopover as it is central and close to the Raffles Centre and the MRT.,The staff at the hotel are very friendly and helpful.,40,0.9976882934570312,0.001055796747095883,0.0012559586903080344,neutral,0.9977746605873108,0.0007821944891475141,0.0014431783929467201,neutral,gen
This hotel is perfectly situated for a stopover as it is central and close to the Raffles Centre and the MRT.,The rooms are clean and comfortable.,40,0.9975394010543823,0.0009787798626348376,0.0014818066265434027,neutral,0.9977701902389526,0.0008062846027314663,0.0014235053677111864,neutral,gen
There is a Burger King and a 7-Eleven store nearby for cheap bottled water.,The staff at the hotel are very friendly and helpful.,40,0.997239351272583,0.0019454191206023097,0.0008151662768796086,neutral,0.6055547595024109,0.11197393387556076,0.28247129917144775,neutral,gen
There is a Burger King and a 7-Eleven store nearby for cheap bottled water.,The rooms are clean and comfortable.,40,0.9964004755020142,0.0017770000267773867,0.001822500373236835,neutral,0.7167261242866516,0.2412450760602951,0.04202877730131149,neutral,gen
The hotel is clean and the rooms in this hotel are quite dated.,The staff at the hotel are very friendly and helpful.,40,0.974049985408783,0.024927759543061256,0.0010222425917163491,neutral,0.9395169019699097,0.05846671387553215,0.0020163741428405046,neutral,gen
The hotel is clean and the rooms in this hotel are quite dated.,The rooms are clean and comfortable.,40,0.18576838076114655,0.8026372790336609,0.011594314128160477,contradiction,0.6268662810325623,0.35817697644233704,0.014956765808165073,neutral,gen
The aircon in the rooms was quite cold and the key wasn't plugged into the power system.,The staff at the hotel are very friendly and helpful.,40,0.4390566349029541,0.5591351389884949,0.0018082603346556425,contradiction,0.560639500617981,0.43445849418640137,0.004902025684714317,neutral,gen
The aircon in the rooms was quite cold and the key wasn't plugged into the power system.,The rooms are clean and comfortable.,40,0.001887773396447301,0.9976087808609009,0.0005034013302065432,contradiction,0.09028502553701401,0.9078154563903809,0.0018995030550286174,contradiction,gen
The staff at this hotel were very friendly and offered great eatery suggestions.,The staff at the hotel are very friendly and helpful.,40,0.2405083030462265,0.0007557310163974762,0.7587360143661499,entailment,0.997296154499054,0.0010585009586066008,0.0016453369753435254,neutral,gen
The staff at this hotel were very friendly and offered great eatery suggestions.,The rooms are clean and comfortable.,40,0.9977593421936035,0.0008665628847666085,0.0013740527210757136,neutral,0.9974921941757202,0.0016299037961289287,0.000877933285664767,neutral,gen
The only problem is the strip of marble on the floor separating the main room with the bathroom was quite high and is a killer on the toes if not careful!,The staff at the hotel are very friendly and helpful.,40,0.3701692819595337,0.6279381513595581,0.001892614527605474,contradiction,0.9829401969909668,0.01598449796438217,0.001075289910659194,neutral,gen
The only problem is the strip of marble on the floor separating the main room with the bathroom was quite high and is a killer on the toes if not careful!,The rooms are clean and comfortable.,40,0.027794506400823593,0.9711166024208069,0.0010888474062085152,contradiction,0.9780009984970093,0.02112235128879547,0.0008766647661104798,neutral,gen
The hotel has an old-world charm and is really well-placed in the business centre of Singapore.,The staff at the hotel are very friendly and helpful.,40,0.9976987242698669,0.0011017780052497983,0.0011994806118309498,neutral,0.9977515339851379,0.0007518623606301844,0.0014966351445764303,neutral,gen
The hotel has an old-world charm and is really well-placed in the business centre of Singapore.,The rooms are clean and comfortable.,40,0.9977481961250305,0.0008562876610085368,0.0013955415925011039,neutral,0.9973426461219788,0.0007045912207104266,0.001952801481820643,neutral,gen
