,example_no,split,entity_a,entity_a_name,entity_b,entity_b_name,summ_type,summ_no,sent_id,complex_sent,simple_sent_id,simple_sent,negated_simple_sent,Completed
1417,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N005,Disappointing breakfast.,E041RA00N005_000 ,Disappointing breakfast.,Satisfying breakfast.,Yes
1418,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N006,Very limited choices with no fresh fruit.,E041RA00N006_000,The choices are very limited.,The choices are very extensive.,Yes
1419,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N006,Very limited choices with no fresh fruit.,E041RA00N006_001,There is no fresh fruit.,There is fresh fruit.,Yes
1420,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N007,This hotel has a very small pool.,E041RA00N007_000,This hotel has a pool.,This hotel has no pool.,Yes
1421,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_a,0,E041RA00N007,This hotel has a very small pool.,E041RA00N007_001,The pool is very small.,The pool is very big.,Yes
1422,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N000,"The hotel is an amazing 'Las Vegas style' building, with a shopping centre and convention centre attached to it.",E041RB00N000_000,The hotel is an amazing 'Las Vegas style' building.,,
1423,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N000,"The hotel is an amazing 'Las Vegas style' building, with a shopping centre and convention centre attached to it.",E041RB00N000_001,There is a shopping centre attached to it.,,
1424,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N000,"The hotel is an amazing 'Las Vegas style' building, with a shopping centre and convention centre attached to it.",E041RB00N000_002,There is a convention centre attached to it.,,
1425,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N001,"The hotel is definitely recommended, but there are possibly more personal venues to stay at whilst in Singapore.",E041RB00N001_000,The hotel is definitely recommended.,,
1426,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N001,"The hotel is definitely recommended, but there are possibly more personal venues to stay at whilst in Singapore.",E041RB00N001_001,There are possibly more personal venues to stay at whilst in Singapore.,,
1427,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N002,The location is pretty great with a mall close-by too.,E041RB00N002_000,The location is pretty great.,,
1428,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N002,The location is pretty great with a mall close-by too.,E041RB00N002_001,There is a mall close-by.,,
1429,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N003,"The club room was quite fantastic although a little bit noisy because of the traffic, however the decor was contemporary and room nice and spacious.",E041RB00N003_000,The club room was quite fantastic.,,
1430,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N003,"The club room was quite fantastic although a little bit noisy because of the traffic, however the decor was contemporary and room nice and spacious.",E041RB00N003_001,The club room was a little bit noisy because of the traffic.,,
1431,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N003,"The club room was quite fantastic although a little bit noisy because of the traffic, however the decor was contemporary and room nice and spacious.",E041RB00N003_002,The decor was contemporary.,,
1432,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N003,"The club room was quite fantastic although a little bit noisy because of the traffic, however the decor was contemporary and room nice and spacious.",E041RB00N003_003,The room was nice and spacious.,,
1433,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N004,The bathroom was also really big including the bath.,E041RB00N004_000,The bathroom was really big.,,
1434,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N004,The bathroom was also really big including the bath.,E041RB00N004_001,The bath was included in the bathroom.,,
1435,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N005,The staff allowed for early check-in and also the check-out process was really easy and quick.,E041RB00N005_000,The staff allowed for early check-in.,,
1436,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N005,The staff allowed for early check-in and also the check-out process was really easy and quick.,E041RB00N005_001,The check-out process was really easy and quick.,,
1437,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N006,Overall the staff service is really satisfying.,E041RB00N006_000,The staff service is satisfying overall.,,
1438,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N007,The food is good here but a little bit overpriced.,E041RB00N007_000,The food is good here.,,
1439,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N007,The food is good here but a little bit overpriced.,E041RB00N007_001,The food is a little bit overpriced.,,
1440,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N008,The hotel has live music in the fuse lounge.,E041RB00N008_000,The hotel has live music.,,
1441,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N008,The hotel has live music in the fuse lounge.,E041RB00N008_001,The live music is in the Fuse Lounge.,,
1442,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N009,The pool is not very private and the foyer is too busy.,E041RB00N009_000,The pool is not very private.,,
1443,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_b,0,E041RB00N009,The pool is not very private and the foyer is too busy.,E041RB00N009_001,The foyer is too busy.,,
1444,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_comm,0,E041RC00N000,The hotel is located close to the MRT and the staff are friendly.,E041RC00N000_000,The hotel is located close to the MRT.,,
1445,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_comm,0,E041RC00N000,The hotel is located close to the MRT and the staff are friendly.,E041RC00N000_001,The staff are friendly.,,
1446,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_comm,0,E041RC00N001,There is a great city view from this hotel.,E041RC00N001_000,There is a city view from this hotel.,,
1447,41,test,306176,Grand Park City Hall,1770798,Marina Bay Sands,refs_comm,0,E041RC00N001,There is a great city view from this hotel.,E041RC00N001_001,The city view is great.,,
1448,42,test,256595,Swissotel Sydney,256544,Four Seasons Hotel Sydney,refs_a,0,E042RA00N000,This hotel may not be the right option for some.,E042RA00N000_000,This hotel may not be the right option for some.,This hotel may be the right option for many.,Yes
1449,42,test,256595,Swissotel Sydney,256544,Four Seasons Hotel Sydney,refs_a,0,E042RA00N001,The hotel is only a five minute walk from the Town Hall rail station and you can also walk to shopping and tourist attractions from the hotel.,E042RA00N001_000,The hotel is only a five minute walk from the Town Hall rail station.,The hotel is is very far from the Town Hall rail station.,Yes
1450,42,test,256595,Swissotel Sydney,256544,Four Seasons Hotel Sydney,refs_a,0,E042RA00N001,The hotel is only a five minute walk from the Town Hall rail station and you can also walk to shopping and tourist attractions from the hotel.,E042RA00N001_001,You can also walk to shopping and tourist attractions from the hotel.,You cannot walk to shopping and tourist attractions from the hotel.,Yes
1451,42,test,256595,Swissotel Sydney,256544,Four Seasons Hotel Sydney,refs_a,0,E042RA00N002,The hotel is also close to Darling Harbour.,E042RA00N002_000,The hotel is close to Darling Harbour.,The hotel is far from Darling Harbour.,Yes
1452,42,test,256595,Swissotel Sydney,256544,Four Seasons Hotel Sydney,refs_a,0,E042RA00N003,The corner-room was of an okay size and really cleaned to a high level.,E042RA00N003_000,The corner-room was of an okay size.,The corner-room was not of an okay size.,Yes
1453,42,test,256595,Swissotel Sydney,256544,Four Seasons Hotel Sydney,refs_a,0,E042RA00N003,The corner-room was of an okay size and really cleaned to a high level.,E042RA00N003_001,The corner-room was really cleaned to a high level.,The corner-room was not really cleaned.,Yes
1454,42,test,256595,Swissotel Sydney,256544,Four Seasons Hotel Sydney,refs_a,0,E042RA00N004,Check-in to your room can be earlier if you ask.,E042RA00N004_000,Check-in to your room can be earlier.,Check-in to your room can not be earlier.,Yes
1455,42,test,256595,Swissotel Sydney,256544,Four Seasons Hotel Sydney,refs_a,0,E042RA00N004,Check-in to your room can be earlier if you ask.,E042RA00N004_001,You need to ask for it.,You do not need to ask for it.,Yes
1456,42,test,256595,Swissotel Sydney,256544,Four Seasons Hotel Sydney,refs_a,0,E042RA00N005,The staff were quite nice overall but sometimes seemed to be put off and lacking.,E042RA00N005_000,The staff were quite nice overall.,The staff were very rude overall.,Yes
1457,42,test,256595,Swissotel Sydney,256544,Four Seasons Hotel Sydney,refs_a,0,E042RA00N005,The staff were quite nice overall but sometimes seemed to be put off and lacking.,E042RA00N005_001,Sometimes the staff seemed to be put off.,The staff never seemed to be put off.,Yes
1458,42,test,256595,Swissotel Sydney,256544,Four Seasons Hotel Sydney,refs_a,0,E042RA00N005,The staff were quite nice overall but sometimes seemed to be put off and lacking.,E042RA00N005_002,Sometimes the staff seemed to be lacking.,The staff never seemed to be lacking.,Yes
1459,42,test,256595,Swissotel Sydney,256544,Four Seasons Hotel Sydney,refs_a,0,E042RA00N006,"The breakfast provided by the hotel was Continental., but there were problems with not being on the necessary list.",E042RA00N006_000,The breakfast provided by the hotel was Continental.,The breakfast provided by the hotel was not Continental.,Yes
1460,42,test,256595,Swissotel Sydney,256544,Four Seasons Hotel Sydney,refs_a,0,E042RA00N006,"The breakfast provided by the hotel was Continental., but there were problems with not being on the necessary list.",E042RA00N006_001,There were problems with not being on the necessary list.,There were no problems with not being on the necessary list.,Yes
1461,42,test,256595,Swissotel Sydney,256544,Four Seasons Hotel Sydney,refs_a,0,E042RA00N007,"The hotel's restaurant was good., but slightly expensive.",E042RA00N007_000,The hotel's restaurant was good.,The hotel's restaurant was bad.,Yes
1462,42,test,256595,Swissotel Sydney,256544,Four Seasons Hotel Sydney,refs_a,0,E042RA00N007,"The hotel's restaurant was good., but slightly expensive.",E042RA00N007_001,The hotel's restaurant was slightly expensive.,The hotel's restaurant was well priced.,Yes
1463,42,test,256595,Swissotel Sydney,256544,Four Seasons Hotel Sydney,refs_a,0,E042RA00N008,"The hotel were very helpful with pre-booking information, but check out of the stay was drawn out and frustrating.",E042RA00N008_000,The hotel was very helpful with pre-booking information.,The hotel was very unhelpful with pre-booking information.,Yes
1464,42,test,256595,Swissotel Sydney,256544,Four Seasons Hotel Sydney,refs_a,0,E042RA00N008,"The hotel were very helpful with pre-booking information, but check out of the stay was drawn out and frustrating.",E042RA00N008_001,Check out of the stay was drawn out and frustrating.,Check out of the stay was short and convenient.,Yes
1465,42,test,256595,Swissotel Sydney,256544,Four Seasons Hotel Sydney,refs_b,0,E042RB00N000,"The room lacked some personality and was pretty small and plain, but it did have a big bed and some nice toiletries available.",E042RB00N000_000,The room lacked some personality.,,
1466,42,test,256595,Swissotel Sydney,256544,Four Seasons Hotel Sydney,refs_b,0,E042RB00N000,"The room lacked some personality and was pretty small and plain, but it did have a big bed and some nice toiletries available.",E042RB00N000_001,The room was pretty small and plain.,,
1467,42,test,256595,Swissotel Sydney,256544,Four Seasons Hotel Sydney,refs_b,0,E042RB00N000,"The room lacked some personality and was pretty small and plain, but it did have a big bed and some nice toiletries available.",E042RB00N000_002,The room did have a big bed.,,
1468,42,test,256595,Swissotel Sydney,256544,Four Seasons Hotel Sydney,refs_b,0,E042RB00N000,"The room lacked some personality and was pretty small and plain, but it did have a big bed and some nice toiletries available.",E042RB00N000_003,There were some nice toiletries available.,,
1469,42,test,256595,Swissotel Sydney,256544,Four Seasons Hotel Sydney,refs_b,0,E042RB00N001,The hotel has a buffet breakfast and you can enjoy a cocktail overlooking the harbour.,E042RB00N001_000,The hotel has a buffet breakfast.,,
1470,42,test,256595,Swissotel Sydney,256544,Four Seasons Hotel Sydney,refs_b,0,E042RB00N001,The hotel has a buffet breakfast and you can enjoy a cocktail overlooking the harbour.,E042RB00N001_001,You can enjoy a cocktail overlooking the harbor.,,
1471,42,test,256595,Swissotel Sydney,256544,Four Seasons Hotel Sydney,refs_b,0,E042RB00N002,The WiFi was surprisingly a paid service but on the positive side the pool area on the roof is really pretty.,E042RB00N002_000,The WiFi was surprisingly a paid service.,,
1472,42,test,256595,Swissotel Sydney,256544,Four Seasons Hotel Sydney,refs_b,0,E042RB00N002,The WiFi was surprisingly a paid service but on the positive side the pool area on the roof is really pretty.,E042RB00N002_001,"On the positive side, the pool area on the roof is really pretty.",,
